antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"['LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG PINK POLKADOT'],0.01836701300826311,0.045406201423545775,0.010185715454471079,0.55456570155902,12.213435261542164,1.0,0.009351739162268998,2.1430630778041393,0.9353016516622811,0.19007633587786257,0.5333781770788396,0.3894450129416721
"['JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE']",['JUMBO BAG PINK POLKADOT'],0.024257547246993375,0.05035588644358995,0.013417327988218932,0.5531197301854974,10.984211961100463,1.0,0.012195817693649316,2.125052676750759,0.9315575429996534,0.21925133689839574,0.5294234298563287,0.40978488540144087
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG RED RETROSPOT'],0.045406201423545775,0.06573672584471897,0.025075677002372575,0.5522522522522523,8.400969855979191,1.0,0.02209082198774286,2.0865839724594806,0.9228701525232353,0.29134980988593157,0.5207477804876991,0.46685419084298985
['WOODEN FRAME ANTIQUE WHITE '],['WOODEN PICTURE FRAME WHITE FINISH'],0.040374703427963676,0.045733453325697455,0.022294035834083285,0.5521783181357649,12.073838251473084,1.0,0.020447561219321633,2.1309074243609425,0.9557650259226423,0.34935897435897445,0.530716356530646,0.5198279783880971
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.022007690419700566,0.048556000981755706,0.012149226867381166,0.5520446096654275,11.369235491053951,1.0,0.011080621429756009,2.123970421044877,0.9325669837632359,0.2079831932773109,0.5291836505387609,0.40112761233060756
"['ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER']",['REGENCY CAKESTAND 3 TIER'],0.022457661785159126,0.08872617197087458,0.012394665793994928,0.551912568306011,6.220403247952395,1.0,0.010402083432381162,2.0336964698698776,0.858519048540415,0.12546583850931678,0.5082845376311328,0.3458041403079156
['SINGLE HEART ZINC T-LIGHT HOLDER'],['HANGING HEART ZINC T-LIGHT HOLDER'],0.02078049578663176,0.024912051051296735,0.011453816575308844,0.5511811023622047,22.12507919268712,1.0,0.010936131803401018,2.1725643774821983,0.9750647506057315,0.3345280764635604,0.5397144451208818,0.5054756086523667
['SET OF 12 FAIRY CAKE BAKING CASES'],['SET OF 12 MINI LOAF BAKING CASES'],0.022784913687310806,0.01836701300826311,0.012558291745070768,0.5511669658886894,30.0085248287637,1.0,0.012139800938983779,2.1870782950175895,0.98921532173163,0.4391988555078684,0.5427689981295537,0.6174543069977968
['RECYCLING BAG RETROSPOT '],['JUMBO BAG RED RETROSPOT'],0.030802585290027,0.08733535138672993,0.016976192424118464,0.5511288180610889,6.310489501789874,1.0,0.014286037814194238,2.0332440248692083,0.8682789233157676,0.1678123736352608,0.5081751192829268,0.37275410458089575
"['WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN']","['CHARLOTTE BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG']",0.018776077885952713,0.021516812566473042,0.01030843491777796,0.5490196078431372,25.515842839036754,1.0,0.009904433569172415,2.1696801112656465,0.9791940872734636,0.34379263301500684,0.539102564102564,0.51405353015731
"['ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER']",['REGENCY CAKESTAND 3 TIER'],0.025116583490141536,0.08872617197087458,0.013785486378139573,0.5488599348534202,6.185998140814528,1.0,0.011556988072072446,2.019935488844343,0.8599434418775146,0.13777596075224857,0.5049346845368188,0.3521155368135243
['SET OF TEA COFFEE SUGAR TINS PANTRY'],['SET OF 3 CAKE TINS PANTRY DESIGN '],0.02065777632332488,0.05964165916714391,0.011331097112001963,0.5485148514851484,9.196840918659767,1.0,0.010099033057375126,2.082811237371019,0.9100669711958866,0.16429418742586,0.519879678937095,0.3692505670320118
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG CARS BLUE'],0.02118956066432136,0.04798331015299027,0.011617442526384684,0.5482625482625483,11.426109339152816,1.0,0.01060069726502295,2.107455749319449,0.9322347912281446,0.20184790334044062,0.5254941887520412,0.3951883926308479
['ROSES REGENCY TEACUP AND SAUCER '],['PINK REGENCY TEACUP AND SAUCER'],0.04581526630123538,0.032766096702937085,0.025116583490141536,0.5482142857142857,16.731144105582306,1.0,0.023615396044044442,2.1409129875350006,0.9853765115383402,0.469778117827085,0.5329095550252243,0.6573780542179418
['60 TEATIME FAIRY CAKE CASES'],['PACK OF 72 RETROSPOT CAKE CASES'],0.03419782377485069,0.054569254683792846,0.01873517139818375,0.547846889952153,10.039479064295602,1.0,0.016869021642982457,2.090952653662299,0.9322750148427226,0.26752336448598135,0.5217490944864284,0.4455876128921185
['WOODEN STAR CHRISTMAS SCANDINAVIAN'],['WOODEN TREE CHRISTMAS SCANDINAVIAN'],0.021066841201014482,0.013867299353677493,0.011535629550846764,0.5475728155339805,39.48662256207577,1.0,0.01124348935747591,2.179649531471485,0.9956501715481656,0.49300699300699297,0.541210646224901,0.6897156113068132
"['LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG CARS BLUE'],0.019757833592407757,0.04798331015299027,0.010799312771005482,0.546583850931677,11.391124313619587,1.0,0.00985126651378981,2.0996532474708025,0.9305989726586064,0.1896551724137931,0.5237308821327623,0.38582389477530143
"['LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG PINK POLKADOT'],0.019921459543483597,0.045406201423545775,0.010881125746543402,0.5462012320328542,12.029221007455094,1.0,0.009976567941860968,2.103561900030467,0.9355057370878258,0.1998497370398197,0.524615843258277,0.3929204358362469
['CHARLOTTE BAG PINK POLKADOT'],['CHARLOTTE BAG SUKI DESIGN'],0.03108893070440972,0.03657040006545038,0.016976192424118464,0.5460526315789473,14.931546567761687,1.0,0.015839257790651137,2.1223376694210367,0.96296526136633,0.33494753833736884,0.5288214432565789,0.5051292240668785
"['LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG SUKI DESIGN '],0.01836701300826311,0.04511985600916305,0.010022089503395238,0.5456570155902004,12.093500818783355,1.0,0.009193372521143982,2.1016724737837538,0.9344744623690207,0.18745218056618212,0.5241884677684119,0.3838892512221174
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG WOODLAND'],0.023030352613924568,0.04242002781641168,0.012558291745070768,0.5452930728241563,12.854613749526832,1.0,0.01158134354656632,2.105927829450626,0.9439463366539459,0.23743232791956695,0.5251499191874631,0.42066968009578115
['JUMBO BAG TOYS '],['JUMBO BAG WOODLAND ANIMALS'],0.021680438517548882,0.03567045733453326,0.011821974965229486,0.5452830188679245,15.286684265189544,1.0,0.011048623808095287,2.1207247203846364,0.9552948005446977,0.2596585804132974,0.5284630813288065,0.4383525186082742
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND']",['LUNCH BAG  BLACK SKULL.'],0.021762251493086804,0.0529739016608034,0.011862881452998445,0.5451127819548872,10.290213951868088,1.0,0.010710050082485992,2.081892083952283,0.9229047765989048,0.18867924528301888,0.5196677062618968,0.3845255029465556
"['LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG  BLACK SKULL.'],0.019757833592407757,0.0529739016608034,0.010758406283236521,0.5445134575569358,10.27890037331031,1.0,0.009711756749481795,2.0791527522628725,0.9209084854994288,0.17359735973597357,0.5190348573900416,0.37380113032286943
['WOODLAND CHARLOTTE BAG'],['CHARLOTTE BAG SUKI DESIGN'],0.034484169189233416,0.03657040006545038,0.018776077885952713,0.5444839857651245,14.888652702476772,1.0,0.01751497802277777,2.1150290436063153,0.9661516939106279,0.35915492957746487,0.5271932539068543,0.5289534022785354
"['LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG SPACEBOY DESIGN '],0.021516812566473042,0.04786059068968338,0.011699255501922605,0.5437262357414449,11.360625264047318,1.0,0.010669448142732003,2.0867722054051105,0.9320310124657951,0.20283687943262413,0.520791010437161,0.39408534009294466
['CHARLOTTE BAG VINTAGE ALPHABET '],['CHARLOTTE BAG SUKI DESIGN'],0.01853063895933895,0.03657040006545038,0.0100629959911642,0.543046357615894,14.849341452212693,1.0,0.009385323110952753,2.1083749215958982,0.9502659820496426,0.223433242506812,0.5257010554635762,0.4091070714253967
"['LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG WOODLAND'],0.019921459543483597,0.04242002781641168,0.010799312771005482,0.5420944558521561,12.779210287137714,1.0,0.009954243903027387,2.091217248669989,0.9404837114413891,0.20952380952380953,0.5218096060387802,0.3983374882925197
"['LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG SUKI DESIGN '],0.019921459543483597,0.04511985600916305,0.010799312771005482,0.5420944558521561,12.014543125803996,1.0,0.009900459384911135,2.0853212113163124,0.9354021137119346,0.19909502262443438,0.5204575704820206,0.39072084533314966
['SWEETHEART CERAMIC TRINKET BOX'],['STRAWBERRY CERAMIC TRINKET BOX'],0.021925877444162644,0.0310071177288718,0.011862881452998445,0.5410447761194029,17.449050919544753,1.0,0.01118302318977848,2.111301564623271,0.9638229567775711,0.2888446215139442,0.5263585189553751,0.46181526404914736
['LUNCH BAG VINTAGE LEAF DESIGN'],['LUNCH BAG APPLE DESIGN'],0.027489159780741224,0.042910905669639204,0.014849055060132538,0.5401785714285715,12.588374982976987,1.0,0.013669470317843511,2.0814364769902998,0.946582383560901,0.2673048600883653,0.5195625660188425,0.4431112113577558
"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE']",['LUNCH BAG SUKI DESIGN '],0.021516812566473042,0.04511985600916305,0.011617442526384684,0.5399239543726236,11.96643788630386,1.0,0.01064660704160927,2.075483288178431,0.9365852725045929,0.21115241635687734,0.5181845087860668,0.3987017777302828
"['JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT']",['JUMBO BAG WOODLAND ANIMALS'],0.02118956066432136,0.03567045733453326,0.011412910087539883,0.5386100386100385,15.099611242959865,1.0,0.010657068767925704,2.090053151049003,0.9539877098439883,0.2511251125112511,0.5215432681709087,0.42928208352520275
"['JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT']",['JUMBO BAG WOODLAND ANIMALS'],0.019307862226949194,0.03567045733453326,0.01039024789331588,0.538135593220339,15.086310449385788,1.0,0.009701527617528441,2.0879061657711024,0.9520977121540461,0.23302752293577977,0.5210512730917285,0.41470999844503187
"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG SUKI DESIGN '],0.02098502822547656,0.04511985600916305,0.011290190624233004,0.5380116959064328,11.92405613610939,1.0,0.010343349172351279,2.0668924635751034,0.9357731456838747,0.20597014925373136,0.5161818925643086,0.3941191752424277
"['JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE']",['JUMBO STORAGE BAG SUKI'],0.024257547246993375,0.049128691810521145,0.01304916959829829,0.5379426644182125,10.949663925368545,1.0,0.011857428035521598,2.0579076122494926,0.9312631561101717,0.216271186440678,0.5140695364322487,0.4017773272132694
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND']",['LUNCH BAG PINK POLKADOT'],0.021762251493086804,0.045406201423545775,0.011699255501922605,0.537593984962406,11.839659960712591,1.0,0.010711114327197645,2.064406100986478,0.9359055262710025,0.21091445427728614,0.5155991839385917,0.39762582131003177
"['GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER']",['REGENCY CAKESTAND 3 TIER'],0.02634377812321034,0.08872617197087458,0.014153644768060214,0.5372670807453417,6.055339352651278,1.0,0.01181626217993769,1.9693300176199893,0.8574448253971955,0.14025131738954197,0.4922130922431487,0.34839379855616553
"['JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.029984455534647795,0.048556000981755706,0.015994436717663423,0.5334242837653479,10.985754036164865,1.0,0.014538511465285654,2.0392059978958277,0.9370705720787469,0.25572269457161545,0.5096130547713872,0.4314130685886554
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG SPACEBOY DESIGN '],0.02118956066432136,0.04786059068968338,0.011290190624233004,0.5328185328185329,11.132719532719534,1.0,0.010276045734383704,2.038050471168364,0.9298784033259198,0.1954674220963173,0.5093350168964537,0.3843579843579844
"['STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG']","['WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN']",0.020044179006790477,0.018776077885952713,0.0106765933076986,0.5326530612244897,28.368707482993194,1.0,0.010300242241507124,2.099562104086826,0.984483046504799,0.3793604651162791,0.523710206974356,0.5506402561024409
['JUMBO BAG TOYS '],['JUMBO BAG PINK POLKADOT'],0.021680438517548882,0.05035588644358995,0.011535629550846764,0.5320754716981132,10.56630136566375,1.0,0.01044389185080984,2.029481371713296,0.9254230824433982,0.19066937119675456,0.5072632772402358,0.3805787594071395
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND']",['LUNCH BAG CARS BLUE'],0.021762251493086804,0.04798331015299027,0.011576536038615725,0.5319548872180452,11.086248229268826,1.0,0.010532311175595565,2.0340276265004387,0.9300378771871289,0.19901547116736995,0.5083645930018619,0.3866083046490908
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE']",['LUNCH BAG SUKI DESIGN '],0.02294853963838665,0.04511985600916305,0.012190133355150127,0.5311942959001782,11.772960795626252,1.0,0.01115469855104555,2.036835592315055,0.9365521029878908,0.21815519765739386,0.5090423577764536,0.4006832766898897
['SUKI  SHOULDER BAG'],['JUMBO BAG RED RETROSPOT'],0.021721345005317843,0.08733535138672993,0.011535629550846764,0.5310734463276836,6.080853147038199,1.0,0.00963858825221494,1.946284853066853,0.8541016276617988,0.11828859060402684,0.48620059472576543,0.33157887773058653
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT']",['LUNCH BAG CARS BLUE'],0.025075677002372575,0.04798331015299027,0.01329460852491205,0.5301794453507341,11.049246991512401,1.0,0.012091394538011002,2.026341079431309,0.9328889161440665,0.22245037645448323,0.5064996657519033,0.403623397014668
['RED KITCHEN SCALES'],['IVORY KITCHEN SCALES'],0.02331669802830729,0.029616297144727154,0.012353759306225967,0.5298245614035088,17.889628768052727,1.0,0.011663205048985745,2.063875785923528,0.9666405567840022,0.3044354838709677,0.5154747166373062,0.4734758166133566
['PACK OF 60 DINOSAUR CAKE CASES'],['PACK OF 72 RETROSPOT CAKE CASES'],0.024707518612451934,0.054569254683792846,0.01309007608606725,0.5298013245033113,9.708787990110906,1.0,0.011741805210299808,2.0107048245457366,0.9197246455834243,0.19777503090234858,0.5026619582384886,0.3848406922366632
"['JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE']",['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.024257547246993375,0.048556000981755706,0.01284463715945349,0.5295109612141652,10.905160031879934,1.0,0.011666787671513494,2.0222447721068773,0.9308811854776109,0.21418826739427013,0.505500019684487,0.39702169796175824
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN ']",['LUNCH BAG CARS BLUE'],0.02307125910169353,0.04798331015299027,0.012190133355150127,0.5283687943262412,11.0115119745092,1.0,0.011083097974053567,2.0185617032846372,0.9306573876368656,0.20708825573314799,0.5045977547415156,0.3912091200957719
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES']",['JUMBO BAG PINK POLKADOT'],0.022703100711772888,0.05035588644358995,0.011985600916305326,0.5279279279279279,10.48393673933885,1.0,0.010842366154945904,2.011650698564151,0.9256306693239761,0.19624916275954452,0.5028958055621849,0.3829728997884968
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE']",['LUNCH BAG SPACEBOY DESIGN '],0.02294853963838665,0.04786059068968338,0.012108320379612207,0.5276292335115864,11.024294224294223,1.0,0.01100998971705341,2.015661164615425,0.9306482639222853,0.20627177700348434,0.5038848703567727,0.3903103432515197
['JUMBO BAG SCANDINAVIAN BLUE PAISLEY'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.027407346805203306,0.048556000981755706,0.014439990182442936,0.526865671641791,10.850680883702799,1.0,0.013109199024062164,2.0109384206379293,0.9334225195307286,0.23470744680851063,0.5027197303820122,0.41212702284701175
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN ']",['LUNCH BAG PINK POLKADOT'],0.02307125910169353,0.045406201423545775,0.012149226867381166,0.526595744680851,11.597441058079355,1.0,0.011101648629514856,2.016445327330038,0.9353538737174948,0.2156862745098039,0.5040778014427529,0.3970816561242093
"['DOTCOM POSTAGE', 'JUMBO BAG RED RETROSPOT']",['RECYCLING BAG RETROSPOT '],0.019839646567945676,0.030802585290027,0.01043115438108484,0.5257731958762887,17.069125559617202,1.0,0.009820041975551702,2.0437423744971173,0.9604700776015926,0.25940996948118006,0.5107015382767802,0.43220930710149097
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG CARS BLUE'],0.023030352613924568,0.04798331015299027,0.012108320379612207,0.5257548845470693,10.95703657940124,1.0,0.011003247827205534,2.007435941512609,0.9301562742242305,0.20555555555555555,0.5018520993270166,0.38904965028717486
"['ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER']",['REGENCY CAKESTAND 3 TIER'],0.03207068641086476,0.08872617197087458,0.016853472960811584,0.5255102040816327,5.922831926684921,1.0,0.014007963723097207,1.9205340891796625,0.8587009772746109,0.16214088941361668,0.47931150733849237,0.3577297447333014
"['LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT']",['LUNCH BAG SPACEBOY DESIGN '],0.0207395892988628,0.04786059068968338,0.010881125746543402,0.52465483234714,10.962147035519818,1.0,0.009888516752038392,2.0030484668893385,0.9280238274788017,0.1885187810063785,0.5007609568464593,0.37600262984878374
['HEART OF WICKER LARGE'],['HEART OF WICKER SMALL'],0.038533911478360466,0.04957866317597971,0.020207804957866317,0.524416135881104,10.577456153258638,1.0,0.018297345139827666,1.998430578768364,0.9417485661842726,0.29759036144578316,0.49960733656492506,0.4660034474785058
['ALARM CLOCK BAKELIKE PINK'],['ALARM CLOCK BAKELIKE GREEN'],0.03268428372739916,0.040947394256729115,0.017139818375194307,0.5244055068836045,12.806810211065532,1.0,0.015801482123409698,2.016534294707562,0.9530668515121932,0.30340333091962346,0.5040996810098783,0.4714934627325116
['ROUND SNACK BOXES SET OF 4 FRUITS '],['ROUND SNACK BOXES SET OF4 WOODLAND '],0.024421173198069215,0.03063895933895116,0.012803730671684528,0.52428810720268,17.111811840689874,1.0,0.012055491339059402,2.037706131248754,0.9651304526870806,0.303000968054211,0.5092521023199863,0.47108931394846953
['JUMBO BAG PEARS'],['JUMBO BAG VINTAGE LEAF'],0.024584799149145055,0.03620224167552974,0.01288554364722245,0.5241264559068219,14.477734848698496,1.0,0.011995518806880743,2.0253232613741488,0.9543919559855815,0.269000853970965,0.506251659144271,0.4400293296483262
"['JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI']",['JUMBO BAG WOODLAND ANIMALS'],0.02147590607870408,0.03567045733453326,0.011249284136464043,0.5238095238095238,14.684687636522499,1.0,0.010483228744963186,2.0250920395974803,0.9523545306330307,0.2450980392156863,0.5061952837468235,0.419588248143294
['LARGE WHITE HEART OF WICKER'],['SMALL WHITE HEART OF WICKER'],0.02339851100384521,0.02589380675775178,0.012231039842919088,0.5227272727272728,20.18734740772656,1.0,0.011625163320566392,2.0409844048885204,0.9732363021806513,0.33002207505518766,0.5100403522903839,0.4975405715927044
['CHARLOTTE BAG PINK POLKADOT'],['WOODLAND CHARLOTTE BAG'],0.03108893070440972,0.034484169189233416,0.01623987564427718,0.5223684210526316,15.148064556408814,1.0,0.015167799697953963,2.0214656512842497,0.9639532413050595,0.32918739635157546,0.5053094276597311,0.49665277517637507
['BLUE HARMONICA IN BOX '],['RED  HARMONICA IN BOX '],0.024748425100220895,0.027407346805203306,0.01292645013499141,0.5223140495867769,19.05744665104231,1.0,0.012248161465387057,2.036050363954505,0.9715719489720666,0.32950990615224196,0.5088530138037662,0.4969779203157765
['STRAWBERRY CHARLOTTE BAG'],['CHARLOTTE BAG PINK POLKADOT'],0.030025362022416756,0.03108893070440972,0.01562627832774278,0.5204359673024523,16.74023375878388,1.0,0.014692821928453052,2.020399786542509,0.9693693431121099,0.3435251798561152,0.5050484529543084,0.5115337731249103
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG PINK POLKADOT'],0.023030352613924568,0.045406201423545775,0.011985600916305326,0.5204262877442274,11.461568495671516,1.0,0.010939880086662183,1.9905048466612731,0.9342684380438827,0.21231884057971012,0.49761488816401195,0.39219512585409566
['GREEN REGENCY TEACUP AND SAUCER'],"['ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER']",0.043238157571790885,0.025116583490141536,0.022457661785159126,0.5193945127719962,20.679345699062246,1.0,0.021371666990547343,2.028448368604174,0.9946493770793969,0.4893048128342245,0.5070123472316306,0.7067656602947929
"['JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT']","['JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY']",0.02118956066432136,0.027939131146199787,0.011003845209850283,0.5193050193050194,18.58701391205052,1.0,0.010411827295519453,2.022198915928789,0.9666825756078645,0.2886266094420601,0.5054888062084124,0.45657783908149946
['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG RED RETROSPOT'],0.028225476560582507,0.06573672584471897,0.014644522621287737,0.518840579710145,7.892704923207345,1.0,0.012789072206788182,1.9416917444793491,0.8986660000507957,0.18463125322331098,0.48498519250379635,0.370807968759864
"['LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND']",['LUNCH BAG SUKI DESIGN '],0.021762251493086804,0.04511985600916305,0.011290190624233004,0.518796992481203,11.498196988391197,1.0,0.010308280970429734,1.9843602992309581,0.9333414542206192,0.20309050772626935,0.4960592588011605,0.3845118235298128
"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN ']",['LUNCH BAG PINK POLKADOT'],0.02098502822547656,0.045406201423545775,0.010881125746543402,0.5185185185185185,11.419552886219552,1.0,0.00992827532805862,1.982617889351097,0.9319887065677398,0.19602063375092116,0.49561637400170133,0.37907907907907906
['HOT WATER BOTTLE TEA AND SYMPATHY'],['CHOCOLATE HOT WATER BOTTLE'],0.026507404074286183,0.0354250184079195,0.013744579890370612,0.5185185185185185,14.637071251389957,1.0,0.012805554613092863,2.003348038691244,0.9570492118185201,0.2852292020373514,0.5008356108440926,0.4532546403216149
['JUMBO STORAGE BAG SKULLS'],['JUMBO STORAGE BAG SUKI'],0.028961793340423793,0.049128691810521145,0.015012681011208378,0.518361581920904,10.551096779049475,1.0,0.013589825991906694,1.9742430680297685,0.93222194239889,0.23800259403372245,0.49347675765276056,0.411970133175273
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.']",['LUNCH BAG APPLE DESIGN'],0.02118956066432136,0.042910905669639204,0.010962938722081322,0.5173745173745173,12.056947046460868,1.0,0.010053675483233531,1.9830886034525075,0.9369130401153709,0.20631254811393382,0.4957360965823589,0.3864279641210051
['HAND WARMER SCOTTY DOG DESIGN'],['HAND WARMER BIRD DESIGN'],0.022621287736234966,0.02290763315061769,0.011699255501922605,0.5171790235081375,22.5767114440713,1.0,0.011181055341066367,2.0237156511899195,0.9778262586197963,0.34582829504232165,0.5058594326668312,0.5139466546112116
['JUMBO BAG SCANDINAVIAN BLUE PAISLEY'],['JUMBO BAG PINK VINTAGE PAISLEY'],0.027407346805203306,0.03587498977337806,0.014153644768060214,0.5164179104477612,14.394928436494835,1.0,0.01317040648170812,1.9937152989254219,0.9567531546845706,0.28809325562031635,0.4984238719846396,0.4554723531714291
['JUMBO BAG WOODLAND ANIMALS'],['JUMBO STORAGE BAG SUKI'],0.03567045733453326,0.049128691810521145,0.01840791949603207,0.5160550458715596,10.504147919547167,1.0,0.016655476590903443,1.9648336036521932,0.9382679599935898,0.27726432532347506,0.4910510497473068,0.44537140303569656
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY']",['JUMBO STORAGE BAG SUKI'],0.0213531866153972,0.049128691810521145,0.011003845209850283,0.5153256704980843,10.489301699413963,1.0,0.009954791085449888,1.9618767702565532,0.9244037345025045,0.18500687757909215,0.49028398971805415,0.3696528435754368
['PINK BLUE FELT CRAFT TRINKET BOX'],['PINK CREAM FELT CRAFT TRINKET BOX '],0.021516812566473042,0.025280209441217377,0.011085658185388203,0.5152091254752852,20.379938966616216,1.0,0.010541708657200347,2.01059846993694,0.9718431055548015,0.3104238258877434,0.5026356505526616,0.47686022616806334
['JUMBO BAG TOYS '],['DOTCOM POSTAGE'],0.021680438517548882,0.02900269982819275,0.011167471160926123,0.5150943396226415,17.760220347553027,1.0,0.010538679910458065,2.0024457941286298,0.9646075060023882,0.28260869565217395,0.500610701706833,0.4500718524629428
"['WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG']","['STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN']",0.0207395892988628,0.017098911887425346,0.0106765933076986,0.5147928994082841,30.10676368166247,1.0,0.010321968897695957,2.0257351694027457,0.9872602443086907,0.39307228915662645,0.506352056722778,0.5695974066419411
['CHARLOTTE BAG APPLES DESIGN'],['CHARLOTTE BAG SUKI DESIGN'],0.024175734271455453,0.03657040006545038,0.012435572281763887,0.5143824027072758,14.06553939214996,1.0,0.011551456007580741,1.9839264584018075,0.9519175611424284,0.25740897544453856,0.4959490581089531,0.42721357271829113
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY']",['JUMBO BAG PINK POLKADOT'],0.022294035834083285,0.05035588644358995,0.011453816575308844,0.5137614678899083,10.202609946414865,1.0,0.010331180638478422,1.9530416675028057,0.9225533002205527,0.18716577540106955,0.4879781539537668,0.37060940981822793
['CHARLOTTE BAG SUKI DESIGN'],['WOODLAND CHARLOTTE BAG'],0.03657040006545038,0.034484169189233416,0.018776077885952713,0.5134228187919464,14.888652702476774,1.0,0.01751497802277777,1.984301500562817,0.9682438192668373,0.35915492957746487,0.49604432606820836,0.5289534022785354
"['DOTCOM POSTAGE', 'JUMBO BAG RED RETROSPOT']",['SUKI  SHOULDER BAG'],0.019839646567945676,0.021721345005317843,0.010185715454471079,0.51340206185567,23.635832022831845,1.0,0.009754771646585161,2.010445540984834,0.9770762026445585,0.32464146023468055,0.5025978174419281,0.4911643077639932
['LUNCH BAG WOODLAND'],['LUNCH BAG RED RETROSPOT'],0.04242002781641168,0.06573672584471897,0.021762251493086804,0.5130183220829315,7.804135595295174,1.0,0.018973697754193997,1.918477258017874,0.9104856367498265,0.25189393939393945,0.4787532686036755,0.4220349855592007
